date,product_id,product_name,category,unit_price,quantity_sold,revenue,month,day_of_week,year,day,week_of_year,is_weekend,calculated_revenue,rolling_avg_qty,previous_qty
2025-07-15,E002,1 GANG Switch (KEVILTON),Electrical,320,6,1920,7,1,2025,15,29,0,1920,9.333333333333334,15.0
2025-07-15,E003,LED 9W pin (GREEN),Electrical,575,22,12650,7,1,2025,15,29,0,12650,15.333333333333334,9.0
2025-07-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,7,1,2025,15,29,0,1650,4.666666666666667,2.0
2025-07-15,P002,Valve socket 1/2,Plumbing,40,15,600,7,1,2025,15,29,0,600,15.666666666666666,8.0
2025-07-15,P003,Elbow socket 1/2,Plumbing,40,6,240,7,1,2025,15,29,0,240,9.0,9.0
2025-07-15,O001,Caltex 20W50,Oil,1200,8,9600,7,1,2025,15,29,0,9600,6.333333333333333,4.0
2025-07-16,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,7,2,2025,16,29,0,8000,15.333333333333334,6.0
2025-07-16,E003,LED 9W pin (GREEN),Electrical,575,6,3450,7,2,2025,16,29,0,3450,12.333333333333334,22.0
2025-07-16,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,2,2025,16,29,0,5600,1.6666666666666667,2.0
2025-07-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,7,2,2025,16,29,0,660,3.0,5.0
2025-07-16,P003,Elbow socket 1/2,Plumbing,40,23,920,7,2,2025,16,29,0,920,12.666666666666666,6.0
2025-07-16,O001,Caltex 20W50,Oil,1200,6,7200,7,2,2025,16,29,0,7200,6.0,8.0
2025-07-17,E001,13A Plug base (ACL),Electrical,650,5,3250,7,3,2025,17,29,0,3250,6.666666666666667,6.0
2025-07-17,E002,1 GANG Switch (KEVILTON),Electrical,320,7,2240,7,3,2025,17,29,0,2240,12.666666666666666,25.0
2025-07-17,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,3,2025,17,29,0,2800,1.6666666666666667,2.0
2025-07-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,7,3,2025,17,29,0,1980,4.333333333333333,2.0
2025-07-17,P002,Valve socket 1/2,Plumbing,40,5,200,7,3,2025,17,29,0,200,9.333333333333334,15.0
2025-07-17,P003,Elbow socket 1/2,Plumbing,40,18,720,7,3,2025,17,29,0,720,15.666666666666666,23.0
2025-07-17,O001,Caltex 20W50,Oil,1200,7,8400,7,3,2025,17,29,0,8400,7.0,6.0
2025-07-18,E001,13A Plug base (ACL),Electrical,650,17,11050,7,4,2025,18,29,0,11050,9.333333333333334,5.0
2025-07-18,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,7,4,2025,18,29,0,8000,19.0,7.0
2025-07-18,E003,LED 9W pin (GREEN),Electrical,575,23,13225,7,4,2025,18,29,0,13225,17.0,6.0
2025-07-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,4,2025,18,29,0,2640,5.333333333333333,6.0
2025-07-18,P002,Valve socket 1/2,Plumbing,40,24,960,7,4,2025,18,29,0,960,14.666666666666666,5.0
2025-07-18,P003,Elbow socket 1/2,Plumbing,40,7,280,7,4,2025,18,29,0,280,16.0,18.0
2025-07-18,O001,Caltex 20W50,Oil,1200,4,4800,7,4,2025,18,29,0,4800,5.666666666666667,7.0
2025-07-19,E001,13A Plug base (ACL),Electrical,650,16,10400,7,5,2025,19,29,1,10400,12.666666666666666,17.0
2025-07-19,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,7,5,2025,19,29,1,3520,14.333333333333334,25.0
2025-07-19,E003,LED 9W pin (GREEN),Electrical,575,21,12075,7,5,2025,19,29,1,12075,16.666666666666668,23.0
2025-07-19,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,5,2025,19,29,1,5600,1.6666666666666667,1.0
2025-07-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,5,2025,19,29,1,2640,7.333333333333333,8.0
2025-07-19,P002,Valve socket 1/2,Plumbing,40,17,680,7,5,2025,19,29,1,680,15.333333333333334,24.0
2025-07-19,P003,Elbow socket 1/2,Plumbing,40,10,400,7,5,2025,19,29,1,400,11.666666666666666,7.0
2025-07-20,E001,13A Plug base (ACL),Electrical,650,9,5850,7,6,2025,20,29,1,5850,14.0,16.0
2025-07-20,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,7,6,2025,20,29,1,7680,20.0,11.0
2025-07-20,E003,LED 9W pin (GREEN),Electrical,575,22,12650,7,6,2025,20,29,1,12650,22.0,21.0
2025-07-20,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,7,6,2025,20,29,1,1980,7.333333333333333,8.0
2025-07-20,P002,Valve socket 1/2,Plumbing,40,22,880,7,6,2025,20,29,1,880,21.0,17.0
2025-07-21,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,7,0,2025,21,30,0,5120,17.0,24.0
2025-07-21,E003,LED 9W pin (GREEN),Electrical,575,5,2875,7,0,2025,21,30,0,2875,16.0,22.0
2025-07-21,P003,Elbow socket 1/2,Plumbing,40,7,280,7,0,2025,21,30,0,280,8.0,10.0
2025-07-22,E001,13A Plug base (ACL),Electrical,650,10,6500,7,1,2025,22,30,0,6500,11.666666666666666,9.0
2025-07-22,E002,1 GANG Switch (KEVILTON),Electrical,320,17,5440,7,1,2025,22,30,0,5440,19.0,16.0
2025-07-22,E003,LED 9W pin (GREEN),Electrical,575,19,10925,7,1,2025,22,30,0,10925,15.333333333333334,5.0
2025-07-22,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,1,2025,22,30,0,2800,1.3333333333333333,2.0
2025-07-22,P002,Valve socket 1/2,Plumbing,40,17,680,7,1,2025,22,30,0,680,18.666666666666668,22.0
2025-07-22,P003,Elbow socket 1/2,Plumbing,40,15,600,7,1,2025,22,30,0,600,10.666666666666666,7.0
2025-07-22,O001,Caltex 20W50,Oil,1200,4,4800,7,1,2025,22,30,0,4800,5.0,4.0
2025-07-23,E001,13A Plug base (ACL),Electrical,650,8,5200,7,2,2025,23,30,0,5200,9.0,10.0
2025-07-23,E002,1 GANG Switch (KEVILTON),Electrical,320,12,3840,7,2,2025,23,30,0,3840,15.0,17.0
2025-07-23,E003,LED 9W pin (GREEN),Electrical,575,19,10925,7,2,2025,23,30,0,10925,14.333333333333334,19.0
2025-07-23,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,7,2,2025,23,30,0,1980,6.666666666666667,6.0
2025-07-23,P002,Valve socket 1/2,Plumbing,40,15,600,7,2,2025,23,30,0,600,18.0,17.0
2025-07-23,P003,Elbow socket 1/2,Plumbing,40,25,1000,7,2,2025,23,30,0,1000,15.666666666666666,15.0
2025-07-23,O001,Caltex 20W50,Oil,1200,5,6000,7,2,2025,23,30,0,6000,4.333333333333333,4.0
2025-07-24,E001,13A Plug base (ACL),Electrical,650,7,4550,7,3,2025,24,30,0,4550,8.333333333333334,8.0
2025-07-24,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,7,3,2025,24,30,0,8000,18.0,12.0
2025-07-24,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,7,3,2025,24,30,0,330,4.333333333333333,6.0
2025-07-24,P002,Valve socket 1/2,Plumbing,40,22,880,7,3,2025,24,30,0,880,18.0,15.0
2025-07-24,O001,Caltex 20W50,Oil,1200,2,2400,7,3,2025,24,30,0,2400,3.6666666666666665,5.0
2025-07-25,E001,13A Plug base (ACL),Electrical,650,8,5200,7,4,2025,25,30,0,5200,7.666666666666667,7.0
2025-07-25,E002,1 GANG Switch (KEVILTON),Electrical,320,7,2240,7,4,2025,25,30,0,2240,14.666666666666666,25.0
2025-07-25,E003,LED 9W pin (GREEN),Electrical,575,23,13225,7,4,2025,25,30,0,13225,20.333333333333332,19.0
2025-07-25,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,4,2025,25,30,0,2640,5.0,1.0
2025-07-25,P002,Valve socket 1/2,Plumbing,40,25,1000,7,4,2025,25,30,0,1000,20.666666666666668,22.0
2025-07-25,P003,Elbow socket 1/2,Plumbing,40,25,1000,7,4,2025,25,30,0,1000,21.666666666666668,25.0
2025-07-25,O001,Caltex 20W50,Oil,1200,1,1200,7,4,2025,25,30,0,1200,2.6666666666666665,2.0
2025-07-26,E001,13A Plug base (ACL),Electrical,650,16,10400,7,5,2025,26,30,1,10400,10.333333333333334,8.0
2025-07-26,E003,LED 9W pin (GREEN),Electrical,575,9,5175,7,5,2025,26,30,1,5175,17.0,23.0
2025-07-26,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,7,5,2025,26,30,1,660,3.6666666666666665,8.0
2025-07-26,P003,Elbow socket 1/2,Plumbing,40,5,200,7,5,2025,26,30,1,200,18.333333333333332,25.0
2025-07-27,E002,1 GANG Switch (KEVILTON),Electrical,320,18,5760,7,6,2025,27,30,1,5760,16.666666666666668,7.0
2025-07-27,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,7,6,2025,27,30,1,330,3.6666666666666665,2.0
2025-07-27,P002,Valve socket 1/2,Plumbing,40,13,520,7,6,2025,27,30,1,520,20.0,25.0
2025-07-27,P003,Elbow socket 1/2,Plumbing,40,25,1000,7,6,2025,27,30,1,1000,18.333333333333332,5.0
2025-07-27,O001,Caltex 20W50,Oil,1200,8,9600,7,6,2025,27,30,1,9600,3.6666666666666665,1.0
2025-07-28,E001,13A Plug base (ACL),Electrical,650,15,9750,7,0,2025,28,31,0,9750,13.0,16.0
2025-07-28,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,7,0,2025,28,31,0,4800,13.333333333333334,18.0
2025-07-28,E003,LED 9W pin (GREEN),Electrical,575,14,8050,7,0,2025,28,31,0,8050,15.333333333333334,9.0
2025-07-28,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,7,0,2025,28,31,0,330,1.3333333333333333,1.0
2025-07-28,P002,Valve socket 1/2,Plumbing,40,13,520,7,0,2025,28,31,0,520,17.0,13.0
2025-07-28,P003,Elbow socket 1/2,Plumbing,40,12,480,7,0,2025,28,31,0,480,14.0,25.0
2025-07-28,O001,Caltex 20W50,Oil,1200,7,8400,7,0,2025,28,31,0,8400,5.333333333333333,8.0
2025-07-29,E001,13A Plug base (ACL),Electrical,650,5,3250,7,1,2025,29,31,0,3250,12.0,15.0
2025-07-29,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,7,1,2025,29,31,0,7040,18.333333333333332,15.0
2025-07-29,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,1,2025,29,31,0,2800,1.3333333333333333,1.0
2025-07-29,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,7,1,2025,29,31,0,990,1.6666666666666667,1.0
2025-07-29,P002,Valve socket 1/2,Plumbing,40,13,520,7,1,2025,29,31,0,520,13.0,13.0
2025-07-29,P003,Elbow socket 1/2,Plumbing,40,6,240,7,1,2025,29,31,0,240,14.333333333333334,12.0
2025-07-29,O001,Caltex 20W50,Oil,1200,6,7200,7,1,2025,29,31,0,7200,7.0,7.0
2025-07-30,E001,13A Plug base (ACL),Electrical,650,18,11700,7,2,2025,30,31,0,11700,12.666666666666666,5.0
2025-07-30,E002,1 GANG Switch (KEVILTON),Electrical,320,22,7040,7,2,2025,30,31,0,7040,19.666666666666668,22.0
2025-07-30,E003,LED 9W pin (GREEN),Electrical,575,9,5175,7,2,2025,30,31,0,5175,10.666666666666666,14.0
2025-07-30,E004,MCB enclosure 18 way,Electrical,2800,1,2800,7,2,2025,30,31,0,2800,1.0,1.0
2025-07-30,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,7,2,2025,30,31,0,990,2.3333333333333335,3.0
2025-07-30,P002,Valve socket 1/2,Plumbing,40,5,200,7,2,2025,30,31,0,200,10.333333333333334,13.0
2025-07-30,P003,Elbow socket 1/2,Plumbing,40,9,360,7,2,2025,30,31,0,360,9.0,6.0
2025-07-30,O001,Caltex 20W50,Oil,1200,5,6000,7,2,2025,30,31,0,6000,6.0,6.0
2025-07-31,E001,13A Plug base (ACL),Electrical,650,11,7150,7,3,2025,31,31,0,7150,11.333333333333334,18.0
2025-07-31,E002,1 GANG Switch (KEVILTON),Electrical,320,21,6720,7,3,2025,31,31,0,6720,21.666666666666668,22.0
2025-07-31,E003,LED 9W pin (GREEN),Electrical,575,11,6325,7,3,2025,31,31,0,6325,11.333333333333334,9.0
2025-07-31,E004,MCB enclosure 18 way,Electrical,2800,2,5600,7,3,2025,31,31,0,5600,1.3333333333333333,1.0
2025-07-31,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,7,3,2025,31,31,0,2640,4.666666666666667,3.0
2025-07-31,P002,Valve socket 1/2,Plumbing,40,12,480,7,3,2025,31,31,0,480,10.0,5.0
2025-07-31,P003,Elbow socket 1/2,Plumbing,40,17,680,7,3,2025,31,31,0,680,10.666666666666666,9.0
2025-07-31,O001,Caltex 20W50,Oil,1200,6,7200,7,3,2025,31,31,0,7200,5.666666666666667,5.0
2025-08-01,E001,13A Plug base (ACL),Electrical,650,19,12350,8,4,2025,1,31,0,12350,16.0,11.0
2025-08-01,E002,1 GANG Switch (KEVILTON),Electrical,320,16,5120,8,4,2025,1,31,0,5120,19.666666666666668,21.0
2025-08-01,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,4,2025,1,31,0,5600,1.6666666666666667,2.0
2025-08-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,8,4,2025,1,31,0,1980,5.666666666666667,8.0
2025-08-01,P002,Valve socket 1/2,Plumbing,40,11,440,8,4,2025,1,31,0,440,9.333333333333334,12.0
2025-08-01,P003,Elbow socket 1/2,Plumbing,40,9,360,8,4,2025,1,31,0,360,11.666666666666666,17.0
2025-08-01,O001,Caltex 20W50,Oil,1200,3,3600,8,4,2025,1,31,0,3600,4.666666666666667,6.0
2025-08-02,E001,13A Plug base (ACL),Electrical,650,12,7800,8,5,2025,2,31,1,7800,14.0,19.0
2025-08-02,E003,LED 9W pin (GREEN),Electrical,575,11,6325,8,5,2025,2,31,1,6325,10.333333333333334,11.0
2025-08-02,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,5,2025,2,31,1,5600,2.0,2.0
2025-08-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,8,5,2025,2,31,1,2310,7.0,6.0
2025-08-02,P003,Elbow socket 1/2,Plumbing,40,8,320,8,5,2025,2,31,1,320,11.333333333333334,9.0
2025-08-02,O001,Caltex 20W50,Oil,1200,2,2400,8,5,2025,2,31,1,2400,3.6666666666666665,3.0
2025-08-03,E001,13A Plug base (ACL),Electrical,650,16,10400,8,6,2025,3,31,1,10400,15.666666666666666,12.0
2025-08-03,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,6,2025,3,31,1,5600,2.0,2.0
2025-08-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,8,6,2025,3,31,1,1650,6.0,7.0
2025-08-03,P002,Valve socket 1/2,Plumbing,40,7,280,8,6,2025,3,31,1,280,10.0,11.0
2025-08-03,P003,Elbow socket 1/2,Plumbing,40,7,280,8,6,2025,3,31,1,280,8.0,8.0
2025-08-03,O001,Caltex 20W50,Oil,1200,5,6000,8,6,2025,3,31,1,6000,3.3333333333333335,2.0
2025-08-04,E002,1 GANG Switch (KEVILTON),Electrical,320,23,7360,8,0,2025,4,32,0,7360,20.0,16.0
2025-08-04,E003,LED 9W pin (GREEN),Electrical,575,12,6900,8,0,2025,4,32,0,6900,11.333333333333334,11.0
2025-08-04,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,0,2025,4,32,0,5600,2.0,2.0
2025-08-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,8,0,2025,4,32,0,990,5.0,5.0
2025-08-04,P002,Valve socket 1/2,Plumbing,40,8,320,8,0,2025,4,32,0,320,8.666666666666666,7.0
2025-08-04,P003,Elbow socket 1/2,Plumbing,40,17,680,8,0,2025,4,32,0,680,10.666666666666666,7.0
2025-08-04,O001,Caltex 20W50,Oil,1200,4,4800,8,0,2025,4,32,0,4800,3.6666666666666665,5.0
2025-08-05,E001,13A Plug base (ACL),Electrical,650,22,14300,8,1,2025,5,32,0,14300,16.666666666666668,16.0
2025-08-05,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,8,1,2025,5,32,0,3520,16.666666666666668,23.0
2025-08-05,E003,LED 9W pin (GREEN),Electrical,575,14,8050,8,1,2025,5,32,0,8050,12.333333333333334,12.0
2025-08-05,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,1,2025,5,32,0,2800,1.6666666666666667,2.0
2025-08-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,8,1,2025,5,32,0,1980,4.666666666666667,3.0
2025-08-05,P002,Valve socket 1/2,Plumbing,40,18,720,8,1,2025,5,32,0,720,11.0,8.0
2025-08-05,P003,Elbow socket 1/2,Plumbing,40,23,920,8,1,2025,5,32,0,920,15.666666666666666,17.0
2025-08-05,O001,Caltex 20W50,Oil,1200,6,7200,8,1,2025,5,32,0,7200,5.0,4.0
2025-08-06,E001,13A Plug base (ACL),Electrical,650,10,6500,8,2,2025,6,32,0,6500,16.0,22.0
2025-08-06,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,8,2,2025,6,32,0,6080,17.666666666666668,11.0
2025-08-06,E003,LED 9W pin (GREEN),Electrical,575,21,12075,8,2,2025,6,32,0,12075,15.666666666666666,14.0
2025-08-06,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,1,330,8,2,2025,6,32,0,330,3.3333333333333335,6.0
2025-08-06,P002,Valve socket 1/2,Plumbing,40,7,280,8,2,2025,6,32,0,280,11.0,18.0
2025-08-06,P003,Elbow socket 1/2,Plumbing,40,7,280,8,2,2025,6,32,0,280,15.666666666666666,23.0
2025-08-06,O001,Caltex 20W50,Oil,1200,1,1200,8,2,2025,6,32,0,1200,3.6666666666666665,6.0
2025-08-07,E001,13A Plug base (ACL),Electrical,650,6,3900,8,3,2025,7,32,0,3900,12.666666666666666,10.0
2025-08-07,E002,1 GANG Switch (KEVILTON),Electrical,320,24,7680,8,3,2025,7,32,0,7680,18.0,19.0
2025-08-07,E003,LED 9W pin (GREEN),Electrical,575,15,8625,8,3,2025,7,32,0,8625,16.666666666666668,21.0
2025-08-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,8,3,2025,7,32,0,1650,4.0,1.0
2025-08-07,P002,Valve socket 1/2,Plumbing,40,11,440,8,3,2025,7,32,0,440,12.0,7.0
2025-08-07,P003,Elbow socket 1/2,Plumbing,40,10,400,8,3,2025,7,32,0,400,13.333333333333334,7.0
2025-08-08,E001,13A Plug base (ACL),Electrical,650,12,7800,8,4,2025,8,32,0,7800,9.333333333333334,6.0
2025-08-08,E002,1 GANG Switch (KEVILTON),Electrical,320,19,6080,8,4,2025,8,32,0,6080,20.666666666666668,24.0
2025-08-08,E003,LED 9W pin (GREEN),Electrical,575,9,5175,8,4,2025,8,32,0,5175,15.0,15.0
2025-08-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,8,4,2025,8,32,0,2640,4.666666666666667,5.0
2025-08-08,P002,Valve socket 1/2,Plumbing,40,18,720,8,4,2025,8,32,0,720,12.0,11.0
2025-08-08,P003,Elbow socket 1/2,Plumbing,40,20,800,8,4,2025,8,32,0,800,12.333333333333334,10.0
2025-08-08,O001,Caltex 20W50,Oil,1200,3,3600,8,4,2025,8,32,0,3600,3.3333333333333335,1.0
2025-08-09,E001,13A Plug base (ACL),Electrical,650,17,11050,8,5,2025,9,32,1,11050,11.666666666666666,12.0
2025-08-09,E002,1 GANG Switch (KEVILTON),Electrical,320,11,3520,8,5,2025,9,32,1,3520,18.0,19.0
2025-08-09,E003,LED 9W pin (GREEN),Electrical,575,10,5750,8,5,2025,9,32,1,5750,11.333333333333334,9.0
2025-08-09,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,3,990,8,5,2025,9,32,1,990,5.333333333333333,8.0
2025-08-09,P002,Valve socket 1/2,Plumbing,40,22,880,8,5,2025,9,32,1,880,17.0,18.0
2025-08-09,P003,Elbow socket 1/2,Plumbing,40,18,720,8,5,2025,9,32,1,720,16.0,20.0
2025-08-09,O001,Caltex 20W50,Oil,1200,4,4800,8,5,2025,9,32,1,4800,2.6666666666666665,3.0
2025-08-10,E001,13A Plug base (ACL),Electrical,650,14,9100,8,6,2025,10,32,1,9100,14.333333333333334,17.0
2025-08-10,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,6,2025,10,32,1,2800,1.3333333333333333,1.0
2025-08-10,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,8,6,2025,10,32,1,1320,5.0,3.0
2025-08-10,P002,Valve socket 1/2,Plumbing,40,18,720,8,6,2025,10,32,1,720,19.333333333333332,22.0
2025-08-10,P003,Elbow socket 1/2,Plumbing,40,18,720,8,6,2025,10,32,1,720,18.666666666666668,18.0
2025-08-10,O001,Caltex 20W50,Oil,1200,7,8400,8,6,2025,10,32,1,8400,4.666666666666667,4.0
2025-08-11,E001,13A Plug base (ACL),Electrical,650,20,13000,8,0,2025,11,33,0,13000,17.0,14.0
2025-08-11,E003,LED 9W pin (GREEN),Electrical,575,18,10350,8,0,2025,11,33,0,10350,12.333333333333334,10.0
2025-08-11,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,8,0,2025,11,33,0,1650,4.0,4.0
2025-08-11,P002,Valve socket 1/2,Plumbing,40,18,720,8,0,2025,11,33,0,720,19.333333333333332,18.0
2025-08-11,O001,Caltex 20W50,Oil,1200,4,4800,8,0,2025,11,33,0,4800,5.0,7.0
2025-08-12,E001,13A Plug base (ACL),Electrical,650,7,4550,8,1,2025,12,33,0,4550,13.666666666666666,20.0
2025-08-12,E002,1 GANG Switch (KEVILTON),Electrical,320,17,5440,8,1,2025,12,33,0,5440,15.666666666666666,11.0
2025-08-12,E003,LED 9W pin (GREEN),Electrical,575,19,10925,8,1,2025,12,33,0,10925,15.666666666666666,18.0
2025-08-12,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,1,2025,12,33,0,2800,1.0,1.0
2025-08-12,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,8,1,2025,12,33,0,1320,4.333333333333333,5.0
2025-08-12,P002,Valve socket 1/2,Plumbing,40,5,200,8,1,2025,12,33,0,200,13.666666666666666,18.0
2025-08-12,P003,Elbow socket 1/2,Plumbing,40,24,960,8,1,2025,12,33,0,960,20.0,18.0
2025-08-12,O001,Caltex 20W50,Oil,1200,6,7200,8,1,2025,12,33,0,7200,5.666666666666667,4.0
2025-08-13,E002,1 GANG Switch (KEVILTON),Electrical,320,14,4480,8,2,2025,13,33,0,4480,14.0,17.0
2025-08-13,P002,Valve socket 1/2,Plumbing,40,12,480,8,2,2025,13,33,0,480,11.666666666666666,5.0
2025-08-13,P003,Elbow socket 1/2,Plumbing,40,11,440,8,2,2025,13,33,0,440,17.666666666666668,24.0
2025-08-13,O001,Caltex 20W50,Oil,1200,8,9600,8,2,2025,13,33,0,9600,6.0,6.0
2025-08-14,E001,13A Plug base (ACL),Electrical,650,7,4550,8,3,2025,14,33,0,4550,11.333333333333334,7.0
2025-08-14,E002,1 GANG Switch (KEVILTON),Electrical,320,23,7360,8,3,2025,14,33,0,7360,18.0,14.0
2025-08-14,E003,LED 9W pin (GREEN),Electrical,575,16,9200,8,3,2025,14,33,0,9200,17.666666666666668,19.0
2025-08-14,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,8,3,2025,14,33,0,1650,4.666666666666667,4.0
2025-08-14,P002,Valve socket 1/2,Plumbing,40,17,680,8,3,2025,14,33,0,680,11.333333333333334,12.0
2025-08-14,O001,Caltex 20W50,Oil,1200,4,4800,8,3,2025,14,33,0,4800,6.0,8.0
2025-08-15,E002,1 GANG Switch (KEVILTON),Electrical,320,20,6400,8,4,2025,15,33,0,6400,19.0,23.0
2025-08-15,E003,LED 9W pin (GREEN),Electrical,575,24,13800,8,4,2025,15,33,0,13800,19.666666666666668,16.0
2025-08-15,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,8,4,2025,15,33,0,2310,5.333333333333333,5.0
2025-08-15,P002,Valve socket 1/2,Plumbing,40,15,600,8,4,2025,15,33,0,600,14.666666666666666,17.0
2025-08-15,P003,Elbow socket 1/2,Plumbing,40,5,200,8,4,2025,15,33,0,200,13.333333333333334,11.0
2025-08-16,E001,13A Plug base (ACL),Electrical,650,25,16250,8,5,2025,16,33,1,16250,13.0,7.0
2025-08-16,E002,1 GANG Switch (KEVILTON),Electrical,320,15,4800,8,5,2025,16,33,1,4800,19.333333333333332,20.0
2025-08-16,E003,LED 9W pin (GREEN),Electrical,575,15,8625,8,5,2025,16,33,1,8625,18.333333333333332,24.0
2025-08-16,E004,MCB enclosure 18 way,Electrical,2800,1,2800,8,5,2025,16,33,1,2800,1.0,1.0
2025-08-16,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,8,5,2025,16,33,1,2640,6.666666666666667,7.0
2025-08-16,P003,Elbow socket 1/2,Plumbing,40,13,520,8,5,2025,16,33,1,520,9.666666666666666,5.0
2025-08-16,O001,Caltex 20W50,Oil,1200,3,3600,8,5,2025,16,33,1,3600,5.0,4.0
2025-08-17,E001,13A Plug base (ACL),Electrical,650,11,7150,8,6,2025,17,33,1,7150,14.333333333333334,25.0
2025-08-17,E002,1 GANG Switch (KEVILTON),Electrical,320,23,7360,8,6,2025,17,33,1,7360,19.333333333333332,15.0
2025-08-17,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,8,6,2025,17,33,1,1320,6.333333333333333,8.0
2025-08-17,P002,Valve socket 1/2,Plumbing,40,15,600,8,6,2025,17,33,1,600,15.666666666666666,15.0
2025-08-17,O001,Caltex 20W50,Oil,1200,6,7200,8,6,2025,17,33,1,7200,4.333333333333333,3.0
2025-08-18,E001,13A Plug base (ACL),Electrical,650,13,8450,8,0,2025,18,34,0,8450,16.333333333333332,11.0
2025-08-18,E002,1 GANG Switch (KEVILTON),Electrical,320,25,8000,8,0,2025,18,34,0,8000,21.0,23.0
2025-08-18,E003,LED 9W pin (GREEN),Electrical,575,16,9200,8,0,2025,18,34,0,9200,18.333333333333332,15.0
2025-08-18,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,6,1980,8,0,2025,18,34,0,1980,6.0,4.0
2025-08-18,P002,Valve socket 1/2,Plumbing,40,8,320,8,0,2025,18,34,0,320,12.666666666666666,15.0
2025-08-18,P003,Elbow socket 1/2,Plumbing,40,17,680,8,0,2025,18,34,0,680,11.666666666666666,13.0
2025-08-18,O001,Caltex 20W50,Oil,1200,1,1200,8,0,2025,18,34,0,1200,3.3333333333333335,6.0
2025-08-19,E003,LED 9W pin (GREEN),Electrical,575,8,4600,8,1,2025,19,34,0,4600,13.0,16.0
2025-08-19,E004,MCB enclosure 18 way,Electrical,2800,2,5600,8,1,2025,19,34,0,5600,1.3333333333333333,1.0
2025-08-19,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,7,2310,8,1,2025,19,34,0,2310,5.666666666666667,6.0
2025-08-19,P002,Valve socket 1/2,Plumbing,40,9,360,8,1,2025,19,34,0,360,10.666666666666666,8.0
2025-08-19,P003,Elbow socket 1/2,Plumbing,40,9,360,8,1,2025,19,34,0,360,13.0,17.0
2025-08-19,O001,Caltex 20W50,Oil,1200,7,8400,8,1,2025,19,34,0,8400,4.666666666666667,1.0
2025-08-20,E001,13A Plug base (ACL),Electrical,650,24,15600,8,2,2025,20,34,0,15600,16.0,13.0
