date,product_id,product_name,category,unit_price,quantity_sold,revenue,month,day_of_week,day,year,week_of_year,is_weekend,rolling_avg_qty,previous_qty,calculated_revenue
2025-03-30,O001,Caltex 20W50,Oil,1200,8,9600,3,6,30,2025,13,1,5.333333333333333,5.0,9600
2025-03-31,O001,Caltex 20W50,Oil,1200,6,7200,3,0,31,2025,14,0,6.333333333333333,8.0,7200
2025-04-04,O001,Caltex 20W50,Oil,1200,4,4800,4,4,4,2025,14,0,6.0,6.0,4800
2025-04-05,O001,Caltex 20W50,Oil,1200,5,6000,4,5,5,2025,14,1,5.0,4.0,6000
2025-04-06,O001,Caltex 20W50,Oil,1200,4,4800,4,6,6,2025,14,1,4.333333333333333,5.0,4800
2025-04-07,O001,Caltex 20W50,Oil,1200,1,1200,4,0,7,2025,15,0,3.3333333333333335,4.0,1200
2025-04-08,O001,Caltex 20W50,Oil,1200,7,8400,4,1,8,2025,15,0,4.0,1.0,8400
2025-04-09,O001,Caltex 20W50,Oil,1200,6,7200,4,2,9,2025,15,0,4.666666666666667,7.0,7200
2025-04-10,O001,Caltex 20W50,Oil,1200,3,3600,4,3,10,2025,15,0,5.333333333333333,6.0,3600
2025-04-11,O001,Caltex 20W50,Oil,1200,5,6000,4,4,11,2025,15,0,4.666666666666667,3.0,6000
2025-04-12,O001,Caltex 20W50,Oil,1200,3,3600,4,5,12,2025,15,1,3.6666666666666665,5.0,3600
2025-04-13,O001,Caltex 20W50,Oil,1200,1,1200,4,6,13,2025,15,1,3.0,3.0,1200
2025-04-14,O001,Caltex 20W50,Oil,1200,2,2400,4,0,14,2025,16,0,2.0,1.0,2400
2025-04-15,O001,Caltex 20W50,Oil,1200,6,7200,4,1,15,2025,16,0,3.0,2.0,7200
2025-04-16,O001,Caltex 20W50,Oil,1200,5,6000,4,2,16,2025,16,0,4.333333333333333,6.0,6000
2025-04-17,O001,Caltex 20W50,Oil,1200,2,2400,4,3,17,2025,16,0,4.333333333333333,5.0,2400
2025-04-18,O001,Caltex 20W50,Oil,1200,2,2400,4,4,18,2025,16,0,3.0,2.0,2400
2025-04-19,O001,Caltex 20W50,Oil,1200,5,6000,4,5,19,2025,16,1,3.0,2.0,6000
2025-04-20,O001,Caltex 20W50,Oil,1200,7,8400,4,6,20,2025,16,1,4.666666666666667,5.0,8400
2025-04-21,O001,Caltex 20W50,Oil,1200,6,7200,4,0,21,2025,17,0,6.0,7.0,7200
2025-04-22,O001,Caltex 20W50,Oil,1200,5,6000,4,1,22,2025,17,0,6.0,6.0,6000
2025-04-23,O001,Caltex 20W50,Oil,1200,8,9600,4,2,23,2025,17,0,6.333333333333333,5.0,9600
2025-04-24,O001,Caltex 20W50,Oil,1200,2,2400,4,3,24,2025,17,0,5.0,8.0,2400
2025-04-25,O001,Caltex 20W50,Oil,1200,6,7200,4,4,25,2025,17,0,5.333333333333333,2.0,7200
2025-04-26,O001,Caltex 20W50,Oil,1200,5,6000,4,5,26,2025,17,1,4.333333333333333,6.0,6000
2025-04-28,O001,Caltex 20W50,Oil,1200,2,2400,4,0,28,2025,18,0,4.333333333333333,5.0,2400
2025-04-29,O001,Caltex 20W50,Oil,1200,5,6000,4,1,29,2025,18,0,4.0,2.0,6000
2025-04-30,O001,Caltex 20W50,Oil,1200,5,6000,4,2,30,2025,18,0,4.0,5.0,6000
2025-05-01,O001,Caltex 20W50,Oil,1200,4,4800,5,3,1,2025,18,0,4.666666666666667,5.0,4800
2025-05-03,O001,Caltex 20W50,Oil,1200,1,1200,5,5,3,2025,18,1,3.3333333333333335,4.0,1200
2025-05-04,O001,Caltex 20W50,Oil,1200,3,3600,5,6,4,2025,18,1,2.6666666666666665,1.0,3600
2025-05-05,O001,Caltex 20W50,Oil,1200,8,9600,5,0,5,2025,19,0,4.0,3.0,9600
2025-05-06,O001,Caltex 20W50,Oil,1200,7,8400,5,1,6,2025,19,0,6.0,8.0,8400
2025-05-07,O001,Caltex 20W50,Oil,1200,5,6000,5,2,7,2025,19,0,6.666666666666667,7.0,6000
2025-05-08,O001,Caltex 20W50,Oil,1200,6,7200,5,3,8,2025,19,0,6.0,5.0,7200
2025-05-10,O001,Caltex 20W50,Oil,1200,2,2400,5,5,10,2025,19,1,4.333333333333333,6.0,2400
2025-05-12,O001,Caltex 20W50,Oil,1200,2,2400,5,0,12,2025,20,0,3.3333333333333335,2.0,2400
2025-05-13,O001,Caltex 20W50,Oil,1200,6,7200,5,1,13,2025,20,0,3.3333333333333335,2.0,7200
2025-05-14,O001,Caltex 20W50,Oil,1200,2,2400,5,2,14,2025,20,0,3.3333333333333335,6.0,2400
2025-05-15,O001,Caltex 20W50,Oil,1200,6,7200,5,3,15,2025,20,0,4.666666666666667,2.0,7200
2025-05-16,O001,Caltex 20W50,Oil,1200,4,4800,5,4,16,2025,20,0,4.0,6.0,4800
2025-05-17,O001,Caltex 20W50,Oil,1200,7,8400,5,5,17,2025,20,1,5.666666666666667,4.0,8400
2025-05-18,O001,Caltex 20W50,Oil,1200,2,2400,5,6,18,2025,20,1,4.333333333333333,7.0,2400
2025-05-19,O001,Caltex 20W50,Oil,1200,3,3600,5,0,19,2025,21,0,4.0,2.0,3600
2025-05-20,O001,Caltex 20W50,Oil,1200,8,9600,5,1,20,2025,21,0,4.333333333333333,3.0,9600
2025-05-22,O001,Caltex 20W50,Oil,1200,7,8400,5,3,22,2025,21,0,6.0,8.0,8400
2025-05-23,O001,Caltex 20W50,Oil,1200,6,7200,5,4,23,2025,21,0,7.0,7.0,7200
2025-05-24,O001,Caltex 20W50,Oil,1200,8,9600,5,5,24,2025,21,1,7.0,6.0,9600
2025-05-26,O001,Caltex 20W50,Oil,1200,1,1200,5,0,26,2025,22,0,5.0,8.0,1200
2025-05-27,O001,Caltex 20W50,Oil,1200,5,6000,5,1,27,2025,22,0,4.666666666666667,1.0,6000
2025-05-28,O001,Caltex 20W50,Oil,1200,4,4800,5,2,28,2025,22,0,3.3333333333333335,5.0,4800
2025-05-29,O001,Caltex 20W50,Oil,1200,8,9600,5,3,29,2025,22,0,5.666666666666667,4.0,9600
2025-05-30,O001,Caltex 20W50,Oil,1200,5,6000,5,4,30,2025,22,0,5.666666666666667,8.0,6000
2025-05-31,O001,Caltex 20W50,Oil,1200,7,8400,5,5,31,2025,22,1,6.666666666666667,5.0,8400
2025-06-01,O001,Caltex 20W50,Oil,1200,5,6000,6,6,1,2025,22,1,5.666666666666667,7.0,6000
2025-06-02,O001,Caltex 20W50,Oil,1200,5,6000,6,0,2,2025,23,0,5.666666666666667,5.0,6000
2025-06-04,O001,Caltex 20W50,Oil,1200,8,9600,6,2,4,2025,23,0,6.0,5.0,9600
2025-06-05,O001,Caltex 20W50,Oil,1200,4,4800,6,3,5,2025,23,0,5.666666666666667,8.0,4800
2025-06-06,O001,Caltex 20W50,Oil,1200,7,8400,6,4,6,2025,23,0,6.333333333333333,4.0,8400
2025-06-07,O001,Caltex 20W50,Oil,1200,5,6000,6,5,7,2025,23,1,5.333333333333333,7.0,6000
2025-06-08,O001,Caltex 20W50,Oil,1200,4,4800,6,6,8,2025,23,1,5.333333333333333,5.0,4800
2025-06-09,O001,Caltex 20W50,Oil,1200,8,9600,6,0,9,2025,24,0,5.666666666666667,4.0,9600
2025-06-10,O001,Caltex 20W50,Oil,1200,4,4800,6,1,10,2025,24,0,5.333333333333333,8.0,4800
2025-06-11,O001,Caltex 20W50,Oil,1200,1,1200,6,2,11,2025,24,0,4.333333333333333,4.0,1200
2025-06-12,O001,Caltex 20W50,Oil,1200,3,3600,6,3,12,2025,24,0,2.6666666666666665,1.0,3600
2025-06-14,O001,Caltex 20W50,Oil,1200,7,8400,6,5,14,2025,24,1,3.6666666666666665,3.0,8400
2025-06-15,O001,Caltex 20W50,Oil,1200,5,6000,6,6,15,2025,24,1,5.0,7.0,6000
2025-06-17,O001,Caltex 20W50,Oil,1200,4,4800,6,1,17,2025,25,0,5.333333333333333,5.0,4800
2025-06-18,O001,Caltex 20W50,Oil,1200,2,2400,6,2,18,2025,25,0,3.6666666666666665,4.0,2400
2025-06-19,O001,Caltex 20W50,Oil,1200,5,6000,6,3,19,2025,25,0,3.6666666666666665,2.0,6000
2025-06-20,O001,Caltex 20W50,Oil,1200,3,3600,6,4,20,2025,25,0,3.3333333333333335,5.0,3600
2025-06-21,O001,Caltex 20W50,Oil,1200,2,2400,6,5,21,2025,25,1,3.3333333333333335,3.0,2400
2025-06-22,O001,Caltex 20W50,Oil,1200,3,3600,6,6,22,2025,25,1,2.6666666666666665,2.0,3600
2025-06-23,O001,Caltex 20W50,Oil,1200,3,3600,6,0,23,2025,26,0,2.6666666666666665,3.0,3600
2025-06-25,O001,Caltex 20W50,Oil,1200,6,7200,6,2,25,2025,26,0,4.0,3.0,7200
2025-06-26,O001,Caltex 20W50,Oil,1200,2,2400,6,3,26,2025,26,0,3.6666666666666665,6.0,2400
2025-06-27,O001,Caltex 20W50,Oil,1200,2,2400,6,4,27,2025,26,0,3.3333333333333335,2.0,2400
2025-06-28,O001,Caltex 20W50,Oil,1200,1,1200,6,5,28,2025,26,1,1.6666666666666667,2.0,1200
2025-06-29,O001,Caltex 20W50,Oil,1200,4,4800,6,6,29,2025,26,1,2.3333333333333335,1.0,4800
2025-06-30,O001,Caltex 20W50,Oil,1200,3,3600,6,0,30,2025,27,0,2.6666666666666665,4.0,3600
2025-07-02,O001,Caltex 20W50,Oil,1200,2,2400,7,2,2,2025,27,0,3.0,3.0,2400
2025-07-03,O001,Caltex 20W50,Oil,1200,2,2400,7,3,3,2025,27,0,2.3333333333333335,2.0,2400
2025-07-06,O001,Caltex 20W50,Oil,1200,4,4800,7,6,6,2025,27,1,2.6666666666666665,2.0,4800
2025-07-07,O001,Caltex 20W50,Oil,1200,4,4800,7,0,7,2025,28,0,3.3333333333333335,4.0,4800
2025-07-08,O001,Caltex 20W50,Oil,1200,6,7200,7,1,8,2025,28,0,4.666666666666667,4.0,7200
2025-07-10,O001,Caltex 20W50,Oil,1200,1,1200,7,3,10,2025,28,0,3.6666666666666665,6.0,1200
2025-07-11,O001,Caltex 20W50,Oil,1200,3,3600,7,4,11,2025,28,0,3.3333333333333335,1.0,3600
2025-07-12,O001,Caltex 20W50,Oil,1200,7,8400,7,5,12,2025,28,1,3.6666666666666665,3.0,8400
2025-07-14,O001,Caltex 20W50,Oil,1200,4,4800,7,0,14,2025,29,0,4.666666666666667,7.0,4800
2025-07-15,O001,Caltex 20W50,Oil,1200,8,9600,7,1,15,2025,29,0,6.333333333333333,4.0,9600
2025-07-16,O001,Caltex 20W50,Oil,1200,6,7200,7,2,16,2025,29,0,6.0,8.0,7200
2025-07-17,O001,Caltex 20W50,Oil,1200,7,8400,7,3,17,2025,29,0,7.0,6.0,8400
2025-07-18,O001,Caltex 20W50,Oil,1200,4,4800,7,4,18,2025,29,0,5.666666666666667,7.0,4800
2025-07-22,O001,Caltex 20W50,Oil,1200,4,4800,7,1,22,2025,30,0,5.0,4.0,4800
2025-07-23,O001,Caltex 20W50,Oil,1200,5,6000,7,2,23,2025,30,0,4.333333333333333,4.0,6000
2025-07-24,O001,Caltex 20W50,Oil,1200,2,2400,7,3,24,2025,30,0,3.6666666666666665,5.0,2400
2025-07-25,O001,Caltex 20W50,Oil,1200,1,1200,7,4,25,2025,30,0,2.6666666666666665,2.0,1200
2025-07-27,O001,Caltex 20W50,Oil,1200,8,9600,7,6,27,2025,30,1,3.6666666666666665,1.0,9600
2025-07-28,O001,Caltex 20W50,Oil,1200,7,8400,7,0,28,2025,31,0,5.333333333333333,8.0,8400
2025-07-29,O001,Caltex 20W50,Oil,1200,6,7200,7,1,29,2025,31,0,7.0,7.0,7200
2025-07-30,O001,Caltex 20W50,Oil,1200,5,6000,7,2,30,2025,31,0,6.0,6.0,6000
2025-07-31,O001,Caltex 20W50,Oil,1200,6,7200,7,3,31,2025,31,0,5.666666666666667,5.0,7200
2025-08-01,O001,Caltex 20W50,Oil,1200,3,3600,8,4,1,2025,31,0,4.666666666666667,6.0,3600
2025-08-02,O001,Caltex 20W50,Oil,1200,2,2400,8,5,2,2025,31,1,3.6666666666666665,3.0,2400
2025-08-03,O001,Caltex 20W50,Oil,1200,5,6000,8,6,3,2025,31,1,3.3333333333333335,2.0,6000
2025-08-04,O001,Caltex 20W50,Oil,1200,4,4800,8,0,4,2025,32,0,3.6666666666666665,5.0,4800
2025-08-05,O001,Caltex 20W50,Oil,1200,6,7200,8,1,5,2025,32,0,5.0,4.0,7200
2025-08-06,O001,Caltex 20W50,Oil,1200,1,1200,8,2,6,2025,32,0,3.6666666666666665,6.0,1200
2025-08-08,O001,Caltex 20W50,Oil,1200,3,3600,8,4,8,2025,32,0,3.3333333333333335,1.0,3600
2025-08-09,O001,Caltex 20W50,Oil,1200,4,4800,8,5,9,2025,32,1,2.6666666666666665,3.0,4800
2025-08-10,O001,Caltex 20W50,Oil,1200,7,8400,8,6,10,2025,32,1,4.666666666666667,4.0,8400
2025-08-11,O001,Caltex 20W50,Oil,1200,4,4800,8,0,11,2025,33,0,5.0,7.0,4800
2025-08-12,O001,Caltex 20W50,Oil,1200,6,7200,8,1,12,2025,33,0,5.666666666666667,4.0,7200
2025-08-13,O001,Caltex 20W50,Oil,1200,8,9600,8,2,13,2025,33,0,6.0,6.0,9600
2025-08-14,O001,Caltex 20W50,Oil,1200,4,4800,8,3,14,2025,33,0,6.0,8.0,4800
2025-08-16,O001,Caltex 20W50,Oil,1200,3,3600,8,5,16,2025,33,1,5.0,4.0,3600
2025-08-17,O001,Caltex 20W50,Oil,1200,6,7200,8,6,17,2025,33,1,4.333333333333333,3.0,7200
2025-08-18,O001,Caltex 20W50,Oil,1200,1,1200,8,0,18,2025,34,0,3.3333333333333335,6.0,1200
2025-08-19,O001,Caltex 20W50,Oil,1200,7,8400,8,1,19,2025,34,0,4.666666666666667,1.0,8400
2025-08-20,O001,Caltex 20W50,Oil,1200,4,4800,8,2,20,2025,34,0,4.0,7.0,4800
2025-08-21,O001,Caltex 20W50,Oil,1200,4,4800,8,3,21,2025,34,0,5.0,4.0,4800
2025-08-22,O001,Caltex 20W50,Oil,1200,4,4800,8,4,22,2025,34,0,4.0,4.0,4800
2025-08-25,O001,Caltex 20W50,Oil,1200,6,7200,8,0,25,2025,35,0,4.666666666666667,4.0,7200
2025-08-26,O001,Caltex 20W50,Oil,1200,7,8400,8,1,26,2025,35,0,5.666666666666667,6.0,8400
2025-08-27,O001,Caltex 20W50,Oil,1200,8,9600,8,2,27,2025,35,0,7.0,7.0,9600
2025-08-28,O001,Caltex 20W50,Oil,1200,7,8400,8,3,28,2025,35,0,7.333333333333333,8.0,8400
2025-08-29,O001,Caltex 20W50,Oil,1200,4,4800,8,4,29,2025,35,0,6.333333333333333,7.0,4800
2025-08-30,O001,Caltex 20W50,Oil,1200,3,3600,8,5,30,2025,35,1,4.666666666666667,4.0,3600
2025-08-31,O001,Caltex 20W50,Oil,1200,3,3600,8,6,31,2025,35,1,3.3333333333333335,3.0,3600
2025-09-01,O001,Caltex 20W50,Oil,1200,6,7200,9,0,1,2025,36,0,4.0,3.0,7200
2025-09-03,O001,Caltex 20W50,Oil,1200,7,8400,9,2,3,2025,36,0,5.333333333333333,6.0,8400
2025-09-04,O001,Caltex 20W50,Oil,1200,6,7200,9,3,4,2025,36,0,6.333333333333333,7.0,7200
2025-09-06,O001,Caltex 20W50,Oil,1200,2,2400,9,5,6,2025,36,1,5.0,6.0,2400
2025-09-07,O001,Caltex 20W50,Oil,1200,1,1200,9,6,7,2025,36,1,3.0,2.0,1200
2025-09-08,O001,Caltex 20W50,Oil,1200,3,3600,9,0,8,2025,37,0,2.0,1.0,3600
2025-09-09,O001,Caltex 20W50,Oil,1200,1,1200,9,1,9,2025,37,0,1.6666666666666667,3.0,1200
2025-09-10,O001,Caltex 20W50,Oil,1200,2,2400,9,2,10,2025,37,0,2.0,1.0,2400
2025-09-11,O001,Caltex 20W50,Oil,1200,7,8400,9,3,11,2025,37,0,3.3333333333333335,2.0,8400
2025-09-12,O001,Caltex 20W50,Oil,1200,5,6000,9,4,12,2025,37,0,4.666666666666667,7.0,6000
2025-09-13,O001,Caltex 20W50,Oil,1200,4,4800,9,5,13,2025,37,1,5.333333333333333,5.0,4800
2025-09-15,O001,Caltex 20W50,Oil,1200,2,2400,9,0,15,2025,38,0,3.6666666666666665,4.0,2400
2025-09-16,O001,Caltex 20W50,Oil,1200,3,3600,9,1,16,2025,38,0,3.0,2.0,3600
2025-09-17,O001,Caltex 20W50,Oil,1200,2,2400,9,2,17,2025,38,0,2.3333333333333335,3.0,2400
2025-09-18,O001,Caltex 20W50,Oil,1200,1,1200,9,3,18,2025,38,0,2.0,2.0,1200
2025-09-19,O001,Caltex 20W50,Oil,1200,5,6000,9,4,19,2025,38,0,2.6666666666666665,1.0,6000
2025-09-20,O001,Caltex 20W50,Oil,1200,2,2400,9,5,20,2025,38,1,2.6666666666666665,5.0,2400
2025-09-21,O001,Caltex 20W50,Oil,1200,7,8400,9,6,21,2025,38,1,4.666666666666667,2.0,8400
2025-09-22,O001,Caltex 20W50,Oil,1200,7,8400,9,0,22,2025,39,0,5.333333333333333,7.0,8400
2025-09-23,O001,Caltex 20W50,Oil,1200,4,4800,9,1,23,2025,39,0,6.0,7.0,4800
2025-09-24,O001,Caltex 20W50,Oil,1200,2,2400,9,2,24,2025,39,0,4.333333333333333,4.0,2400
2025-09-25,O001,Caltex 20W50,Oil,1200,5,6000,9,3,25,2025,39,0,3.6666666666666665,2.0,6000
2025-09-26,O001,Caltex 20W50,Oil,1200,3,3600,9,4,26,2025,39,0,3.3333333333333335,5.0,3600
2025-09-27,O001,Caltex 20W50,Oil,1200,3,3600,9,5,27,2025,39,1,3.6666666666666665,3.0,3600
2025-09-28,O001,Caltex 20W50,Oil,1200,3,3600,9,6,28,2025,39,1,3.0,3.0,3600
2025-09-29,O001,Caltex 20W50,Oil,1200,5,6000,9,0,29,2025,40,0,3.6666666666666665,3.0,6000
2025-09-30,O001,Caltex 20W50,Oil,1200,3,3600,9,1,30,2025,40,0,3.6666666666666665,5.0,3600
2025-10-01,O001,Caltex 20W50,Oil,1200,1,1200,10,2,1,2025,40,0,3.0,3.0,1200
2025-10-02,O001,Caltex 20W50,Oil,1200,2,2400,10,3,2,2025,40,0,2.0,1.0,2400
2025-10-04,O001,Caltex 20W50,Oil,1200,5,6000,10,5,4,2025,40,1,2.6666666666666665,2.0,6000
2025-10-05,O001,Caltex 20W50,Oil,1200,4,4800,10,6,5,2025,40,1,3.6666666666666665,5.0,4800
2025-10-06,O001,Caltex 20W50,Oil,1200,1,1200,10,0,6,2025,41,0,3.3333333333333335,4.0,1200
2025-10-07,O001,Caltex 20W50,Oil,1200,1,1200,10,1,7,2025,41,0,2.0,1.0,1200
2025-10-08,O001,Caltex 20W50,Oil,1200,5,6000,10,2,8,2025,41,0,2.3333333333333335,1.0,6000
2025-10-10,O001,Caltex 20W50,Oil,1200,2,2400,10,4,10,2025,41,0,2.6666666666666665,5.0,2400
2025-10-11,O001,Caltex 20W50,Oil,1200,10,12000,10,5,11,2025,41,1,5.666666666666667,2.0,12000
2025-10-12,O001,Caltex 20W50,Oil,1200,2,2400,10,6,12,2025,41,1,4.666666666666667,10.0,2400
2025-10-13,O001,Caltex 20W50,Oil,1200,8,9600,10,0,13,2025,42,0,6.666666666666667,2.0,9600
2025-10-15,O001,Caltex 20W50,Oil,1200,2,2400,10,2,15,2025,42,0,4.0,8.0,2400
2025-10-16,O001,Caltex 20W50,Oil,1200,1,1200,10,3,16,2025,42,0,3.6666666666666665,2.0,1200
2025-10-17,O001,Caltex 20W50,Oil,1200,9,10800,10,4,17,2025,42,0,4.0,1.0,10800
2025-10-18,O001,Caltex 20W50,Oil,1200,9,10800,10,5,18,2025,42,1,6.333333333333333,9.0,10800
2025-10-19,O001,Caltex 20W50,Oil,1200,9,10800,10,6,19,2025,42,1,9.0,9.0,10800
2025-10-21,O001,Caltex 20W50,Oil,1200,9,10800,10,1,21,2025,43,0,9.0,9.0,10800
2025-10-22,O001,Caltex 20W50,Oil,1200,8,9600,10,2,22,2025,43,0,8.666666666666666,9.0,9600
2025-10-23,O001,Caltex 20W50,Oil,1200,4,4800,10,3,23,2025,43,0,7.0,8.0,4800
2025-10-24,O001,Caltex 20W50,Oil,1200,8,9600,10,4,24,2025,43,0,6.666666666666667,4.0,9600
2025-10-25,O001,Caltex 20W50,Oil,1200,10,12000,10,5,25,2025,43,1,7.333333333333333,8.0,12000
2025-10-26,O001,Caltex 20W50,Oil,1200,9,10800,10,6,26,2025,43,1,9.0,10.0,10800
2025-10-29,O001,Caltex 20W50,Oil,1200,4,4800,10,2,29,2025,44,0,7.666666666666667,9.0,4800
2025-10-30,O001,Caltex 20W50,Oil,1200,4,4800,10,3,30,2025,44,0,5.666666666666667,4.0,4800
2025-10-31,O001,Caltex 20W50,Oil,1200,1,1200,10,4,31,2025,44,0,3.0,4.0,1200
2025-11-02,O001,Caltex 20W50,Oil,1200,9,10800,11,6,2,2025,44,1,4.666666666666667,1.0,10800
2025-11-03,O001,Caltex 20W50,Oil,1200,8,9600,11,0,3,2025,45,0,6.0,9.0,9600
2025-11-04,O001,Caltex 20W50,Oil,1200,4,4800,11,1,4,2025,45,0,7.0,8.0,4800
2025-11-05,O001,Caltex 20W50,Oil,1200,2,2400,11,2,5,2025,45,0,4.666666666666667,4.0,2400
2025-11-06,O001,Caltex 20W50,Oil,1200,10,12000,11,3,6,2025,45,0,5.333333333333333,2.0,12000
2025-11-07,O001,Caltex 20W50,Oil,1200,1,1200,11,4,7,2025,45,0,4.333333333333333,10.0,1200
2025-11-08,O001,Caltex 20W50,Oil,1200,6,7200,11,5,8,2025,45,1,5.666666666666667,1.0,7200
2025-11-09,O001,Caltex 20W50,Oil,1200,2,2400,11,6,9,2025,45,1,3.0,6.0,2400
2025-11-11,O001,Caltex 20W50,Oil,1200,4,4800,11,1,11,2025,46,0,4.0,2.0,4800
2025-11-12,O001,Caltex 20W50,Oil,1200,1,1200,11,2,12,2025,46,0,2.3333333333333335,4.0,1200
2025-11-13,O001,Caltex 20W50,Oil,1200,6,7200,11,3,13,2025,46,0,3.6666666666666665,1.0,7200
2025-11-14,O001,Caltex 20W50,Oil,1200,10,12000,11,4,14,2025,46,0,5.666666666666667,6.0,12000
2025-11-15,O001,Caltex 20W50,Oil,1200,6,7200,11,5,15,2025,46,1,7.333333333333333,10.0,7200
2025-11-16,O001,Caltex 20W50,Oil,1200,10,12000,11,6,16,2025,46,1,8.666666666666666,6.0,12000
2025-11-17,O001,Caltex 20W50,Oil,1200,1,1200,11,0,17,2025,47,0,5.666666666666667,10.0,1200
2025-11-18,O001,Caltex 20W50,Oil,1200,8,9600,11,1,18,2025,47,0,6.333333333333333,1.0,9600
2025-11-19,O001,Caltex 20W50,Oil,1200,5,6000,11,2,19,2025,47,0,4.666666666666667,8.0,6000
2025-11-20,O001,Caltex 20W50,Oil,1200,9,10800,11,3,20,2025,47,0,7.333333333333333,5.0,10800
2025-11-21,O001,Caltex 20W50,Oil,1200,5,6000,11,4,21,2025,47,0,6.333333333333333,9.0,6000
2025-11-22,O001,Caltex 20W50,Oil,1200,4,4800,11,5,22,2025,47,1,6.0,5.0,4800
2025-11-23,O001,Caltex 20W50,Oil,1200,1,1200,11,6,23,2025,47,1,3.3333333333333335,4.0,1200
2025-11-24,O001,Caltex 20W50,Oil,1200,9,10800,11,0,24,2025,48,0,4.666666666666667,1.0,10800
2025-11-26,O001,Caltex 20W50,Oil,1200,5,6000,11,2,26,2025,48,0,5.0,9.0,6000
2025-11-27,O001,Caltex 20W50,Oil,1200,6,7200,11,3,27,2025,48,0,6.666666666666667,5.0,7200
2025-11-29,O001,Caltex 20W50,Oil,1200,1,1200,11,5,29,2025,48,1,4.0,6.0,1200
2025-11-30,O001,Caltex 20W50,Oil,1200,4,4800,11,6,30,2025,48,1,3.6666666666666665,1.0,4800
2025-12-01,O001,Caltex 20W50,Oil,1200,6,7200,12,0,1,2025,49,0,3.6666666666666665,4.0,7200
2025-12-03,O001,Caltex 20W50,Oil,1200,6,7200,12,2,3,2025,49,0,5.333333333333333,6.0,7200
2025-12-04,O001,Caltex 20W50,Oil,1200,9,10800,12,3,4,2025,49,0,7.0,6.0,10800
2025-12-06,O001,Caltex 20W50,Oil,1200,9,10800,12,5,6,2025,49,1,8.0,9.0,10800
2025-12-07,O001,Caltex 20W50,Oil,1200,2,2400,12,6,7,2025,49,1,6.666666666666667,9.0,2400
2025-12-09,O001,Caltex 20W50,Oil,1200,10,12000,12,1,9,2025,50,0,7.0,2.0,12000
2025-12-10,O001,Caltex 20W50,Oil,1200,4,4800,12,2,10,2025,50,0,5.333333333333333,10.0,4800
2025-12-11,O001,Caltex 20W50,Oil,1200,8,9600,12,3,11,2025,50,0,7.333333333333333,4.0,9600
2025-12-12,O001,Caltex 20W50,Oil,1200,1,1200,12,4,12,2025,50,0,4.333333333333333,8.0,1200
2025-12-15,O001,Caltex 20W50,Oil,1200,4,4800,12,0,15,2025,51,0,4.333333333333333,1.0,4800
2025-12-16,O001,Caltex 20W50,Oil,1200,6,7200,12,1,16,2025,51,0,3.6666666666666665,4.0,7200
2025-12-17,O001,Caltex 20W50,Oil,1200,1,1200,12,2,17,2025,51,0,3.6666666666666665,6.0,1200
2025-12-18,O001,Caltex 20W50,Oil,1200,2,2400,12,3,18,2025,51,0,3.0,1.0,2400
2025-12-19,O001,Caltex 20W50,Oil,1200,1,1200,12,4,19,2025,51,0,1.3333333333333333,2.0,1200
2025-12-20,O001,Caltex 20W50,Oil,1200,1,1200,12,5,20,2025,51,1,1.3333333333333333,1.0,1200
2025-12-21,O001,Caltex 20W50,Oil,1200,8,9600,12,6,21,2025,51,1,3.3333333333333335,1.0,9600
2025-12-23,O001,Caltex 20W50,Oil,1200,9,10800,12,1,23,2025,52,0,6.0,8.0,10800
2025-12-24,O001,Caltex 20W50,Oil,1200,9,10800,12,2,24,2025,52,0,8.666666666666666,9.0,10800
2025-12-25,O001,Caltex 20W50,Oil,1200,8,9600,12,3,25,2025,52,0,8.666666666666666,9.0,9600
2025-12-27,O001,Caltex 20W50,Oil,1200,10,12000,12,5,27,2025,52,1,9.0,8.0,12000
2025-12-28,O001,Caltex 20W50,Oil,1200,1,1200,12,6,28,2025,52,1,6.333333333333333,10.0,1200
2025-12-29,O001,Caltex 20W50,Oil,1200,10,12000,12,0,29,2025,1,0,7.0,1.0,12000
2025-12-30,O001,Caltex 20W50,Oil,1200,5,6000,12,1,30,2025,1,0,5.333333333333333,10.0,6000
2025-12-31,O001,Caltex 20W50,Oil,1200,10,12000,12,2,31,2025,1,0,8.333333333333334,5.0,12000
2025-01-01,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,1,2,1,2025,1,0,2.0,0.0,660
2025-01-02,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,2,660,1,3,2,2025,1,0,2.0,2.0,660
2025-01-03,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,1,4,3,2025,1,0,3.0,2.0,1650
2025-01-04,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,8,2640,1,5,4,2025,1,1,5.0,5.0,2640
2025-01-05,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,1,6,5,2025,1,1,6.0,8.0,1650
2025-01-07,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,5,1650,1,1,7,2025,2,0,6.0,5.0,1650
2025-01-08,P001,PVC pipe 1/2 (ARPICO),Plumbing,330,4,1320,1,2,8,2025,2,0,4.666666666666667,5.0,1320
